,season_end,player,pos,age,bref_team_id,g,gs,mp,fg,fga,fg_,x3p,x3pa,x3p_,x2p,x2pa,x2p_,ft,fta,ft_,orb,drb,trb,ast,stl,blk,tov,pf,pts,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
67,2015,Trey Burke,G,22,UTA,62,42,30.9,4.9,13.2,0.371,1.6,5.0,0.318,3.3,8.2,0.40299999999999997,1.4,1.9,0.765,0.4,2.3,2.6,4.5,0.8,0.2,1.6,1.6,12.8,62,1917,12.5,0.457,0.381,0.141,5.0,25.0,1.4,0.6,10.5,23.2,0.8,0.9,1.7,0.043,0.1,-2.2,-2.1,-0.1
68,2015,Alec Burks,G,23,UTA,27,27,33.3,4.5,11.1,0.40299999999999997,1.0,2.5,0.382,3.5,8.6,0.409,3.9,4.8,0.8220000000000001,0.7,3.5,4.2,3.0,0.6,0.2,1.9,2.4,13.9,27,899,13.1,0.524,0.22699999999999998,0.43,7.4,15.1,1.0,0.4,12.7,20.9,1.1,0.5,1.5,0.08199999999999999,-0.3,-1.3,-1.6,0.1
69,2015,Caron Butler,F,34,DET,59,2,20.8,1.9,5.1,0.38,0.9,2.7,0.315,1.1,2.4,0.45399999999999996,0.7,0.8,0.898,0.3,2.4,2.7,1.0,0.6,0.1,0.6,1.7,5.5,59,1227,8.2,0.501,0.535,0.162,7.1,7.0,1.5,0.2,10.0,12.9,0.5,0.9,1.4,0.054000000000000006,-1.8,-0.1,-2.0,0.0
70,2015,Jimmy Butler,G,25,CHI,55,55,38.9,6.6,14.2,0.462,1.1,3.1,0.35100000000000003,5.5,11.2,0.49200000000000005,6.0,7.1,0.841,1.8,4.1,5.9,3.3,1.7,0.6,1.5,1.7,20.2,55,2141,21.3,0.5820000000000001,0.215,0.5,8.3,14.3,2.3,1.1,7.9,21.6,7.0,2.4,9.3,0.209,4.1,0.5,4.7,3.6
71,2015,Rasual Butler,F,35,WAS,58,0,20.8,3.1,7.2,0.43,1.3,3.4,0.386,1.8,3.8,0.46799999999999997,0.7,0.9,0.8109999999999999,0.4,2.3,2.7,0.9,0.4,0.3,0.7,1.4,8.3,58,1204,11.8,0.541,0.47,0.126,7.3,7.0,0.9,1.2,8.9,18.3,1.0,1.2,2.2,0.086,-0.4,-0.9,-1.4,0.2
72,2015,Bruno Caboclo,F,19,TOR,4,0,4.0,0.8,2.3,0.33299999999999996,0.5,0.8,0.667,0.3,1.5,0.16699999999999998,0.0,0.0,0.0,0.3,0.3,0.5,0.0,0.0,0.3,0.3,0.3,2.0,4,16,9.3,0.444,0.33299999999999996,0.0,7.2,0.0,0.0,5.0,10.0,28.1,0.0,0.0,0.0,-0.061,-6.1,-6.3,-12.4,0.0
73,2015,Nick Calathes,G,25,MEM,40,0,13.2,1.8,4.1,0.451,0.2,0.8,0.267,1.6,3.3,0.49200000000000005,0.4,0.8,0.5,0.2,1.3,1.4,2.5,1.2,0.1,0.9,1.6,4.3,40,528,14.8,0.483,0.185,0.198,6.1,29.2,4.7,0.6,17.0,18.4,0.1,1.0,1.1,0.099,-1.0,1.7,0.7,0.4
74,2015,Jose Calderon,G,33,NYK,42,42,30.2,3.5,8.4,0.415,1.4,3.4,0.415,2.1,5.0,0.415,0.7,0.8,0.9059999999999999,0.5,2.5,3.0,4.7,0.7,0.0,1.8,1.8,9.1,42,1270,11.4,0.519,0.401,0.09,5.6,25.3,1.3,0.0,16.9,16.1,0.8,0.0,0.8,0.032,-0.4,-2.6,-3.0,-0.3
75,2015,Kentavious Caldwell-Pope,G,21,DET,63,63,30.9,4.5,11.5,0.39299999999999996,1.9,5.4,0.34700000000000003,2.6,6.0,0.435,1.3,1.8,0.69,0.6,2.5,3.1,1.2,1.1,0.3,1.1,2.0,12.2,63,1949,10.7,0.496,0.475,0.161,5.3,6.3,1.8,0.7,8.5,19.1,0.6,1.4,1.9,0.047,-0.5,-0.7,-1.2,0.4
76,2015,Isaiah Canaan,G,23,TOT,34,18,18.7,2.7,7.0,0.392,1.8,4.6,0.387,1.0,2.4,0.402,0.9,1.1,0.789,0.5,1.3,1.8,1.9,0.6,0.1,1.2,1.6,8.1,34,636,12.3,0.544,0.654,0.16,5.2,17.6,1.5,0.3,13.6,20.1,0.7,0.5,1.1,0.085,0.5,-2.7,-2.1,0.0
77,2015,Clint Capela,C,20,HOU,6,0,3.3,0.0,1.7,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,1.3,0.0,0.5,0.8,1.3,0.2,0.2,0.2,0.5,0.5,0.0,6,20,-22.5,0.0,0.0,0.8,22.2,6.5,2.5,3.9,18.2,35.7,-0.4,0.0,-0.3,-0.738,-28.0,-0.8,-28.8,-0.1
78,2015,DeMarre Carroll,F,28,ATL,54,53,31.5,4.3,9.0,0.47200000000000003,1.7,4.4,0.397,2.5,4.6,0.544,1.7,2.4,0.7120000000000001,1.3,3.8,5.1,1.5,1.3,0.2,0.9,2.3,12.0,54,1700,15.0,0.594,0.48700000000000004,0.271,9.3,7.4,2.2,0.6,8.2,16.0,3.2,2.2,5.4,0.152,2.2,0.7,2.9,2.1
79,2015,Vince Carter,G,38,MEM,47,0,16.1,2.1,6.4,0.33799999999999997,1.0,3.6,0.27399999999999997,1.2,2.8,0.42,0.6,0.8,0.769,0.4,1.5,1.9,1.2,0.7,0.2,0.7,1.4,5.9,47,755,10.1,0.44,0.562,0.13,6.7,11.9,2.3,1.1,9.2,21.2,-0.5,1.0,0.5,0.032,-1.1,-0.5,-1.6,0.1
80,2015,Michael Carter-Williams,G,23,TOT,48,45,33.1,5.6,14.3,0.39,0.7,2.8,0.244,4.9,11.5,0.425,2.9,4.4,0.6709999999999999,1.0,4.7,5.7,7.2,1.5,0.4,4.1,2.4,14.8,48,1589,13.5,0.455,0.19699999999999998,0.307,9.4,41.1,2.3,1.0,20.1,27.0,-1.9,1.9,0.0,-0.001,-1.6,0.4,-1.2,0.3
81,2015,Omri Casspi,F,26,SAC,48,4,18.4,2.5,5.4,0.47100000000000003,0.2,0.8,0.243,2.3,4.6,0.509,2.0,2.7,0.742,0.9,2.8,3.7,1.2,0.3,0.1,1.1,1.4,7.2,48,883,13.6,0.552,0.14400000000000002,0.498,11.6,10.8,0.9,0.6,14.5,18.3,1.1,0.4,1.4,0.077,-0.9,-1.3,-2.2,-0.1
82,2015,Mario Chalmers,G,28,MIA,62,36,30.8,3.5,8.7,0.40399999999999997,0.9,3.1,0.287,2.6,5.5,0.47100000000000003,2.8,3.6,0.774,0.3,2.3,2.6,4.2,1.7,0.1,2.2,3.1,10.8,62,1910,12.5,0.522,0.36200000000000004,0.419,5.2,22.3,2.9,0.4,17.6,19.2,1.0,1.6,2.6,0.065,-0.2,-0.4,-0.6,0.7
83,2015,Tyson Chandler,C,32,DAL,60,60,30.7,4.0,5.9,0.669,0.0,0.0,0.0,4.0,5.9,0.669,2.5,3.3,0.753,4.0,7.6,11.5,1.1,0.6,1.2,1.4,2.2,10.4,60,1839,20.6,0.706,0.0,0.5589999999999999,20.7,5.4,1.0,3.2,16.0,12.8,6.1,2.6,8.7,0.226,2.1,2.4,4.4,3.0
84,2015,Wilson Chandler,F,27,DEN,61,58,31.5,5.4,12.7,0.425,1.8,5.5,0.336,3.5,7.2,0.49200000000000005,1.3,1.6,0.802,1.2,4.8,6.0,1.6,0.7,0.4,1.5,3.0,13.9,61,1920,12.7,0.519,0.431,0.124,10.2,8.3,1.1,1.0,10.0,20.4,1.2,1.3,2.5,0.062,0.2,-0.5,-0.2,0.9
85,2015,Will Cherry,G,23,CLE,8,0,8.6,0.6,2.4,0.263,0.3,1.1,0.222,0.4,1.3,0.3,0.4,0.8,0.5,0.1,0.5,0.6,1.0,0.8,0.1,0.5,1.3,1.9,8,69,5.8,0.34700000000000003,0.474,0.316,4.1,16.4,4.5,1.1,15.6,16.7,-0.1,0.1,0.0,-0.022000000000000002,-4.4,0.7,-3.7,0.0
86,2015,Patrick Christopher,G,26,UTA,4,1,7.3,0.8,3.0,0.25,0.0,1.0,0.0,0.8,2.0,0.375,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.3,0.0,0.3,1.5,1.5,4,29,-2.6,0.25,0.33299999999999996,0.0,12.0,0.0,1.8,0.0,7.7,20.6,-0.1,0.0,-0.1,-0.159,-10.4,-5.9,-16.4,-0.1
87,2015,Ian Clark,G,23,UTA,22,0,6.7,0.6,1.8,0.35,0.4,1.0,0.364,0.3,0.8,0.33299999999999996,0.2,0.2,1.0,0.2,0.4,0.6,0.4,0.2,0.1,0.3,0.5,1.9,22,147,8.4,0.486,0.55,0.125,5.1,9.5,1.8,1.1,14.2,15.4,0.0,0.1,0.1,0.036000000000000004,-2.0,-1.5,-3.5,-0.1
88,2015,Jordan Clarkson,G,22,LAL,41,20,21.0,3.6,8.2,0.435,0.5,1.8,0.297,3.0,6.4,0.473,1.8,2.1,0.818,0.8,1.7,2.5,2.5,0.7,0.1,1.2,1.5,9.4,41,862,15.1,0.515,0.22,0.262,6.5,19.5,1.7,0.6,11.6,21.8,0.9,0.2,1.1,0.061,0.4,-2.1,-1.7,0.1
89,2015,Victor Claver,F,26,POR,10,0,7.6,0.9,2.0,0.45,0.6,1.1,0.545,0.3,0.9,0.33299999999999996,0.0,0.0,0.0,0.3,1.7,2.0,0.1,0.1,0.1,0.4,1.2,2.4,10,76,9.2,0.6,0.55,0.0,14.0,2.0,0.7,0.9,16.7,14.1,0.0,0.1,0.1,0.092,-3.0,-1.1,-4.1,0.0
90,2015,Norris Cole,G,26,TOT,58,24,24.9,2.8,7.1,0.396,0.7,2.4,0.285,2.1,4.7,0.451,0.8,1.1,0.7120000000000001,0.2,2.1,2.3,3.5,0.9,0.2,1.4,1.8,7.1,58,1445,10.2,0.467,0.33299999999999996,0.16,5.5,22.8,1.8,0.6,15.4,16.9,-0.1,0.8,0.8,0.026000000000000002,-1.9,-1.4,-3.3,-0.5
91,2015,Darren Collison,G,27,SAC,45,45,34.8,5.8,12.2,0.473,1.3,3.6,0.373,4.4,8.6,0.514,3.2,4.1,0.7879999999999999,0.4,2.8,3.2,5.6,1.5,0.3,2.5,2.1,16.1,45,1565,17.7,0.575,0.293,0.335,5.2,27.7,2.2,0.7,15.1,20.9,3.1,0.7,3.8,0.11800000000000001,3.0,-1.2,1.8,1.5
92,2015,Nick Collison,F,34,OKC,56,2,16.4,1.6,3.8,0.41100000000000003,0.2,0.9,0.245,1.3,2.9,0.466,0.7,0.9,0.698,1.4,2.4,3.8,1.3,0.6,0.4,0.7,2.3,4.0,56,916,11.1,0.47600000000000003,0.248,0.248,12.3,11.5,1.7,1.7,14.4,13.2,0.7,1.2,1.9,0.09699999999999999,-1.4,1.4,0.0,0.5
93,2015,Mike Conley,G,27,MEM,59,59,31.8,5.7,12.9,0.445,1.5,3.9,0.385,4.2,9.0,0.47100000000000003,3.3,3.8,0.862,0.5,2.7,3.2,5.4,1.3,0.2,2.2,1.9,16.2,59,1877,19.2,0.5579999999999999,0.304,0.295,5.7,28.0,2.1,0.4,13.2,24.2,3.7,2.2,5.9,0.151,3.4,-0.6,2.9,2.3
94,2015,Jack Cooley,F,23,UTA,1,0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1,2,81.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9,0.1,0.0,0.1,1.489,28.3,-13.3,15.1,0.0
95,2015,Chris Copeland,F,30,IND,46,12,17.7,2.4,6.7,0.36200000000000004,1.1,3.6,0.311,1.3,3.1,0.42,0.7,1.0,0.733,0.5,1.9,2.4,1.1,0.2,0.2,1.3,1.7,6.7,46,816,7.4,0.46799999999999997,0.534,0.147,7.4,9.7,0.7,1.1,15.3,21.4,-0.9,0.8,-0.1,-0.005,-2.8,-1.3,-4.1,-0.4
96,2015,Bryce Cotton,G,22,UTA,2,0,5.5,0.5,2.0,0.25,0.5,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,2.5,2,11,18.2,0.512,0.5,0.5,10.6,28.1,4.8,0.0,17.0,24.5,0.0,0.0,0.0,0.153,0.6,0.9,1.5,0.0
97,2015,DeMarcus Cousins,C,24,SAC,48,48,33.8,8.1,17.4,0.467,0.0,0.1,0.667,8.1,17.3,0.466,7.1,8.9,0.8,3.0,9.1,12.1,3.3,1.4,1.7,4.3,4.1,23.4,48,1623,24.6,0.5489999999999999,0.004,0.509,20.5,19.2,2.1,3.9,16.7,33.4,2.3,2.4,4.7,0.14,1.1,2.9,4.0,2.4
98,2015,Robert Covington,F,24,PHI,51,38,28.1,4.2,10.6,0.39299999999999996,2.3,6.1,0.377,1.8,4.5,0.414,2.4,2.9,0.8240000000000001,0.9,3.8,4.7,1.4,1.5,0.4,1.8,2.7,13.0,51,1431,14.2,0.5489999999999999,0.58,0.27399999999999997,9.1,9.2,2.6,1.2,13.2,21.4,0.9,1.8,2.7,0.09,0.2,-0.4,-0.2,0.6
99,2015,Allen Crabbe,G,22,POR,38,7,12.4,1.1,2.5,0.426,0.6,1.5,0.386,0.5,1.0,0.486,0.2,0.2,0.889,0.1,1.0,1.1,0.8,0.3,0.4,0.3,1.4,2.9,38,473,9.1,0.561,0.606,0.096,4.7,8.8,1.4,2.1,9.3,10.2,0.5,0.6,1.1,0.109,-0.9,1.4,0.4,0.3
100,2015,Jamal Crawford,G,34,LAC,60,4,26.9,5.4,13.4,0.401,1.9,5.8,0.33299999999999996,3.5,7.6,0.452,3.7,4.1,0.903,0.3,1.7,2.0,2.5,0.9,0.2,1.5,1.7,16.4,60,1612,17.5,0.539,0.43,0.308,4.2,15.1,1.7,0.7,8.8,28.0,2.7,1.0,3.7,0.111,2.1,-2.8,-0.6,0.6
101,2015,Jae Crowder,F,24,TOT,63,16,18.0,2.5,5.8,0.42200000000000004,0.7,2.3,0.318,1.7,3.5,0.493,0.8,1.1,0.735,0.9,2.2,3.1,1.0,0.8,0.3,0.5,1.5,6.5,63,1133,13.5,0.513,0.40299999999999997,0.185,9.4,8.5,2.4,1.3,7.9,16.7,1.1,1.2,2.4,0.10099999999999999,0.0,0.5,0.5,0.7
102,2015,Dante Cunningham,F,27,NOP,49,24,25.5,2.4,5.3,0.45799999999999996,0.0,0.1,0.16699999999999998,2.4,5.2,0.465,0.5,0.8,0.6579999999999999,1.1,2.6,3.7,0.7,0.7,0.6,0.6,1.5,5.4,49,1249,9.1,0.47700000000000004,0.023,0.145,8.3,4.2,1.5,1.6,8.8,11.1,0.5,0.7,1.2,0.046,-2.2,0.7,-1.6,0.1
103,2015,Jared Cunningham,G,23,LAC,19,0,4.7,0.6,1.7,0.364,0.2,0.7,0.308,0.4,1.1,0.4,0.4,0.7,0.5379999999999999,0.1,0.4,0.5,0.5,0.2,0.0,0.4,0.6,1.8,19,89,7.4,0.452,0.39399999999999996,0.39399999999999996,5.7,16.5,1.7,0.0,15.3,23.2,-0.1,0.1,0.0,-0.025,-3.8,-2.7,-6.5,-0.1
104,2015,Stephen Curry,G,26,GSW,61,61,33.1,8.2,16.9,0.485,3.4,8.0,0.42200000000000004,4.8,8.9,0.542,4.0,4.4,0.903,0.7,3.7,4.4,7.7,2.2,0.2,3.1,2.0,23.8,61,2021,27.8,0.631,0.475,0.261,7.1,38.1,3.2,0.6,14.2,28.8,8.7,3.5,12.2,0.289,9.1,0.6,9.8,6.0
105,2015,Samuel Dalembert,C,33,NYK,32,21,17.0,1.8,4.1,0.43799999999999994,0.0,0.0,0.0,1.8,4.1,0.43799999999999994,0.4,0.6,0.7,1.7,3.6,5.3,0.9,0.4,1.3,1.2,2.2,4.0,32,544,11.9,0.461,0.0,0.154,17.9,8.5,1.4,6.4,21.9,15.1,-0.4,0.6,0.3,0.023,-5.1,3.1,-2.0,0.0
106,2015,Troy Daniels,G,23,TOT,39,0,7.0,0.9,2.8,0.318,0.7,2.2,0.314,0.2,0.6,0.33299999999999996,0.1,0.2,0.833,0.2,0.5,0.6,0.4,0.1,0.0,0.4,0.8,2.6,39,273,5.7,0.45299999999999996,0.782,0.055,5.2,9.8,0.6,0.0,11.1,20.2,-0.2,0.0,-0.1,-0.026000000000000002,-1.9,-4.8,-6.7,-0.3
107,2015,Luigi Datome,F,27,TOT,7,0,9.4,2.6,5.0,0.514,0.7,1.9,0.385,1.9,3.1,0.591,0.0,0.0,0.0,0.3,1.6,1.9,0.3,0.1,0.3,0.4,1.0,5.9,7,66,18.9,0.586,0.371,0.0,10.7,6.5,0.8,2.3,7.9,25.2,0.1,0.1,0.1,0.10099999999999999,-0.2,-4.5,-4.6,0.0
108,2015,Brandon Davies,F,23,TOT,27,6,15.7,2.0,5.1,0.401,0.3,1.3,0.235,1.7,3.8,0.456,0.9,1.4,0.649,1.4,1.7,3.1,1.1,0.7,0.3,1.1,2.2,5.3,27,423,10.5,0.46299999999999997,0.248,0.27,10.7,12.6,2.1,1.4,15.9,19.0,-0.2,0.4,0.2,0.026000000000000002,-3.0,-0.1,-3.1,-0.1
109,2015,Anthony Davis,F,21,NOP,53,53,35.6,9.5,17.5,0.545,0.0,0.2,0.111,9.5,17.3,0.5489999999999999,5.4,6.5,0.83,2.7,7.6,10.3,1.8,1.4,2.8,1.4,2.0,24.5,53,1886,31.4,0.602,0.01,0.375,16.5,9.8,2.1,6.0,6.5,27.8,8.1,3.0,11.1,0.282,4.4,2.3,6.7,4.1
110,2015,Ed Davis,F,25,LAL,63,24,24.0,3.6,5.9,0.611,0.0,0.0,0.0,3.6,5.9,0.611,1.2,2.3,0.507,2.9,4.5,7.4,1.2,0.6,1.3,0.7,2.6,8.4,63,1510,19.9,0.606,0.0,0.391,16.9,8.2,1.3,4.3,8.8,14.1,4.1,1.3,5.4,0.171,1.6,1.9,3.5,2.1
111,2015,Glen Davis,F,29,LAC,57,0,11.7,1.6,3.3,0.46799999999999997,0.0,0.0,0.0,1.6,3.3,0.473,0.8,1.3,0.608,0.5,1.7,2.2,0.4,0.6,0.2,0.5,1.7,3.9,57,667,11.4,0.501,0.011000000000000001,0.389,10.8,5.5,2.5,1.7,10.5,16.8,0.2,0.9,1.1,0.08,-3.4,0.9,-2.5,-0.1
112,2015,Andre Dawkins,G,23,MIA,4,0,5.5,0.3,1.5,0.16699999999999998,0.3,1.5,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.8,0.8,4,22,-5.1,0.25,1.0,0.0,5.5,6.7,0.0,0.0,14.3,15.1,-0.1,0.0,-0.1,-0.177,-7.5,-4.1,-11.6,-0.1
113,2015,Austin Daye,F,26,SAS,26,4,10.3,1.5,4.4,0.35100000000000003,0.7,2.2,0.33899999999999997,0.8,2.2,0.36200000000000004,0.2,0.2,1.0,0.2,2.1,2.3,0.3,0.3,0.1,0.7,1.2,4.0,26,268,7.3,0.445,0.491,0.035,12.8,5.3,1.5,0.8,13.5,22.7,-0.5,0.4,-0.1,-0.021,-5.3,-1.6,-6.9,-0.3
114,2015,Dewayne Dedmon,C,25,ORL,46,4,12.9,1.5,2.7,0.573,0.0,0.0,0.0,1.5,2.7,0.5770000000000001,0.5,1.1,0.5,1.9,2.7,4.5,0.2,0.3,0.8,0.7,2.2,3.6,46,592,15.0,0.5720000000000001,0.008,0.40299999999999997,20.0,1.8,1.0,5.2,17.5,13.7,0.8,0.7,1.5,0.12300000000000001,-2.8,0.3,-2.5,-0.1
115,2015,Matthew Dellavedova,G,24,CLE,51,11,20.5,1.5,4.4,0.342,0.9,2.4,0.377,0.6,2.0,0.301,0.5,0.6,0.7190000000000001,0.6,1.4,2.0,2.8,0.3,0.0,0.9,2.4,4.4,51,1048,7.3,0.466,0.542,0.142,5.5,19.2,0.8,0.2,15.5,12.2,0.8,0.3,1.1,0.05,-1.1,-1.7,-2.8,-0.2
116,2015,Luol Deng,F,29,MIA,55,55,33.4,5.3,10.8,0.48700000000000004,1.1,2.9,0.375,4.2,7.9,0.528,2.9,3.8,0.7609999999999999,1.4,3.6,5.0,1.9,1.0,0.3,1.7,1.5,14.5,55,1835,16.4,0.581,0.26899999999999996,0.35200000000000004,9.2,10.3,1.5,0.8,11.8,20.1,3.2,1.2,4.4,0.114,1.6,-0.8,0.8,1.3
117,2015,DeMar DeRozan,G,25,TOR,43,43,33.9,6.6,16.3,0.40399999999999997,0.3,1.4,0.22,6.3,14.9,0.42100000000000004,5.4,6.7,0.812,0.6,3.6,4.2,3.2,1.3,0.2,2.1,2.2,18.9,43,1458,16.1,0.491,0.084,0.409,7.1,15.7,2.0,0.4,9.9,28.3,1.0,1.0,2.0,0.066,-1.1,-1.4,-2.5,-0.2
118,2015,Boris Diaw,F,32,SAS,62,14,24.1,3.2,7.2,0.445,0.7,2.1,0.318,2.5,5.1,0.49700000000000005,0.8,1.1,0.7290000000000001,0.9,3.3,4.2,2.9,0.5,0.3,1.5,1.8,7.9,62,1494,11.8,0.513,0.29,0.157,9.8,18.5,1.1,1.0,16.8,17.4,0.6,1.7,2.3,0.07400000000000001,-1.1,0.8,-0.2,0.7
119,2015,Gorgui Dieng,C,25,MIN,62,39,29.1,3.4,6.9,0.49200000000000005,0.0,0.1,0.2,3.4,6.8,0.495,2.6,3.3,0.787,3.2,5.3,8.5,2.0,0.9,1.6,1.6,2.5,9.3,62,1802,17.4,0.562,0.012,0.475,16.6,10.7,1.6,4.3,16.3,14.8,2.9,1.5,4.4,0.11699999999999999,0.3,2.6,2.9,2.2
120,2015,Spencer Dinwiddie,G,21,DET,23,1,12.4,1.3,4.2,0.302,0.2,1.7,0.125,1.0,2.4,0.429,0.8,0.9,0.95,0.0,1.1,1.2,2.8,0.4,0.2,0.9,1.3,3.6,23,286,9.4,0.391,0.41700000000000004,0.20800000000000002,5.1,34.7,1.8,1.1,16.0,19.2,-0.2,0.2,0.0,0.006,-3.2,-2.0,-5.2,-0.2
121,2015,Joey Dorsey,F,31,HOU,50,11,11.4,1.0,2.0,0.531,0.0,0.0,0.0,1.0,2.0,0.531,0.3,0.9,0.28300000000000003,1.5,2.3,3.8,0.3,0.6,0.4,0.6,2.2,2.3,50,572,11.1,0.495,0.0,0.469,18.3,4.2,2.7,2.7,20.8,11.3,0.2,1.1,1.3,0.10800000000000001,-3.6,2.7,-0.9,0.2
122,2015,Toney Douglas,G,28,NOP,3,0,22.0,3.0,7.3,0.409,1.0,2.3,0.429,2.0,5.0,0.4,2.0,3.3,0.6,0.3,2.0,2.3,4.0,1.3,0.7,1.7,1.7,9.0,3,66,17.0,0.511,0.318,0.455,6.0,27.9,3.2,2.3,15.9,21.6,0.1,0.1,0.1,0.10099999999999999,0.3,-0.3,-0.1,0.0
123,2015,Chris Douglas-Roberts,G,28,LAC,12,0,8.6,0.4,1.8,0.23800000000000002,0.1,0.6,0.14300000000000002,0.3,1.2,0.28600000000000003,0.7,0.7,1.0,0.1,0.9,1.0,0.3,0.1,0.0,0.0,1.2,1.6,12,103,3.3,0.387,0.33299999999999996,0.381,6.6,5.1,0.5,0.0,0.0,10.8,0.0,0.0,0.0,0.018000000000000002,-4.4,-1.6,-6.0,-0.1
124,2015,Goran Dragic,G,28,TOT,60,60,33.2,6.4,12.8,0.503,1.2,3.4,0.35600000000000004,5.2,9.3,0.557,2.2,2.8,0.759,1.0,2.5,3.6,4.2,1.0,0.2,2.2,2.5,16.2,60,1992,17.2,0.579,0.268,0.222,6.0,21.0,1.6,0.3,13.7,21.6,4.1,0.9,5.0,0.121,2.5,-1.5,1.0,1.5
125,2015,Zoran Dragic,G,25,TOT,8,0,2.3,0.3,1.0,0.25,0.0,0.6,0.0,0.3,0.4,0.667,0.3,0.4,0.667,0.3,0.1,0.4,0.1,0.0,0.0,0.0,0.4,0.8,8,18,4.5,0.322,0.625,0.375,9.2,8.5,0.0,0.0,0.0,22.6,0.0,0.0,0.0,-0.055999999999999994,-1.9,-5.3,-7.2,0.0
126,2015,Larry Drew,G,24,PHI,12,1,18.3,1.7,4.8,0.345,0.3,2.2,0.154,1.3,2.7,0.5,0.2,0.3,0.667,0.1,1.2,1.3,3.8,0.5,0.0,2.1,1.1,3.8,12,219,4.5,0.38799999999999996,0.44799999999999995,0.052000000000000005,3.7,34.5,1.4,0.0,29.6,16.9,-0.5,0.1,-0.4,-0.08900000000000001,-7.3,-4.2,-11.5,-0.5
127,2015,Andre Drummond,C,21,DET,63,63,30.0,5.7,11.2,0.505,0.0,0.0,0.0,5.7,11.2,0.506,1.7,4.3,0.392,5.1,8.1,13.1,0.6,0.9,1.8,1.5,3.4,13.0,63,1893,20.3,0.496,0.001,0.38,23.6,3.5,1.6,4.7,10.3,21.4,2.0,3.3,5.3,0.134,-1.9,1.2,-0.7,0.6
128,2015,Jared Dudley,G,29,MIL,62,21,24.0,2.9,6.1,0.47200000000000003,1.1,2.7,0.406,1.8,3.4,0.526,0.7,1.0,0.73,0.7,2.4,3.1,1.8,0.9,0.1,0.8,1.5,7.6,62,1490,12.9,0.581,0.449,0.166,7.4,11.3,2.0,0.5,10.9,13.9,2.1,1.8,3.9,0.126,0.7,0.4,1.1,1.2
129,2015,Tim Duncan,F,38,SAS,58,58,29.5,5.6,11.3,0.49200000000000005,0.0,0.1,0.25,5.6,11.3,0.493,3.0,4.2,0.7140000000000001,2.4,7.2,9.6,2.8,0.8,1.8,1.8,2.2,14.1,58,1710,21.5,0.537,0.006,0.36700000000000005,18.3,16.2,1.5,4.7,12.2,23.1,2.9,3.5,6.3,0.177,0.0,4.3,4.2,2.7
130,2015,Mike Dunleavy,F,34,CHI,46,46,29.0,3.2,7.5,0.43200000000000005,1.7,4.2,0.41,1.5,3.3,0.46,1.0,1.3,0.8140000000000001,0.4,3.3,3.7,1.7,0.5,0.4,0.9,1.9,9.3,46,1333,11.2,0.574,0.565,0.171,7.0,9.2,0.8,0.9,10.0,13.8,1.8,1.0,2.8,0.10099999999999999,0.6,-0.6,0.0,0.7
131,2015,Kevin Durant,F,26,OKC,27,27,33.8,8.8,17.3,0.51,2.4,5.9,0.40299999999999997,6.4,11.4,0.565,5.4,6.3,0.8540000000000001,0.6,6.0,6.6,4.1,0.9,0.9,2.7,1.5,25.4,27,913,27.8,0.633,0.34,0.366,10.4,22.7,1.3,2.2,12.0,29.4,3.7,1.2,4.9,0.258,6.5,0.0,6.6,2.0
132,2015,Cleanthony Early,F,23,NYK,28,7,15.8,1.6,4.9,0.319,0.5,1.9,0.26899999999999996,1.1,3.1,0.349,0.8,1.1,0.688,0.4,1.9,2.3,0.9,0.6,0.3,0.8,1.3,4.4,28,441,7.2,0.408,0.377,0.23199999999999998,8.4,9.3,2.0,1.5,12.6,18.2,-0.6,0.2,-0.4,-0.044000000000000004,-4.5,-1.2,-5.7,-0.4
133,2015,Wayne Ellington,G,27,LAL,54,29,25.2,3.8,8.9,0.429,1.2,3.5,0.358,2.6,5.4,0.474,0.9,1.0,0.821,0.5,2.8,3.3,1.6,0.5,0.0,0.7,1.2,9.7,54,1359,12.3,0.52,0.39,0.11699999999999999,7.2,10.1,1.1,0.1,7.3,17.8,1.3,0.1,1.4,0.05,0.1,-2.3,-2.2,-0.1
134,2015,Monta Ellis,G,29,DAL,66,66,33.7,7.6,17.1,0.444,1.2,3.7,0.312,6.4,13.3,0.48100000000000004,2.9,3.7,0.765,0.5,1.9,2.4,4.3,2.0,0.3,2.4,2.4,19.2,66,2227,17.6,0.512,0.21899999999999997,0.21899999999999997,3.9,21.8,2.9,0.8,11.5,28.2,1.8,2.0,3.8,0.08199999999999999,1.1,-0.7,0.4,1.4
